id,authors,description,number,rubygem_id,built_at,updated_at,summary,platform,created_at,indexed,prerelease,position,latest,full_name,licenses,size,requirements,required_ruby_version,sha256,metadata,required_rubygems_version,yanked_at,info_checksum,yanked_info_checksum,pusher_id,canonical_number,cert_chain,pusher_api_key_id,gem_platform,gem_full_name,spec_sha256
1950029,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service EMR.",3.0.1198,203725,2026-01-07 00:00:00,2026-01-07 20:42:41.986475,Tencent Cloud SDK for Ruby - EMR,ruby,2026-01-07 20:42:40.047891,t,f,1,f,tencentcloud-sdk-emr-3.0.1198,"---
- Apache-2.0
",120832,"--- []
",>= 0,y8cM+5XfQB9OBqHLheBaY0KdqpyEdyyBfX6JzIIbkRc=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-emr""",>= 0,,202e38b69d7794173c0fd683c4c9b7c6,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-emr-3.0.1198,eCxCkyiykve8okhQp89C+vvLa73h3YHvZhcDmVDJzv8=
1950030,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service ESS.",3.0.1198,205605,2026-01-07 00:00:00,2026-01-07 20:42:48.053594,Tencent Cloud SDK for Ruby - ESS,ruby,2026-01-07 20:42:46.303034,t,f,0,t,tencentcloud-sdk-ess-3.0.1198,"---
- Apache-2.0
",216576,"--- []
",>= 0,Adugf5YefSwJc6K2DR1aREk5fmb2y00GOf982Gzm0d4=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-ess""",>= 0,,e61245ea5072fccaa9bda5ab36eea58a,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-ess-3.0.1198,0m7oGG8k2g9Al7+r/FN3nQ2CkBCntYp28C3Rhj4+8i8=
1950031,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service ESSBASIC.",3.0.1198,203817,2026-01-07 00:00:00,2026-01-07 20:42:54.189444,Tencent Cloud SDK for Ruby - ESSBASIC,ruby,2026-01-07 20:42:50.195915,t,f,0,t,tencentcloud-sdk-essbasic-3.0.1198,"---
- Apache-2.0
",204800,"--- []
",>= 0,sqYZnE/I0EuIgPH1W0sdqQjbv5xEp5rHT2RQoeUOZ1c=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-essbasic""",>= 0,,ed8a216e4b315697dd48c810b529dd9f,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-essbasic-3.0.1198,4JRcCHNLzvfxLR7GjVs5WVHnxVZMvVekfh6LJxlDU+k=
1950032,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service LIVE.",3.0.1198,203760,2026-01-07 00:00:00,2026-01-07 20:42:58.629906,Tencent Cloud SDK for Ruby - LIVE,ruby,2026-01-07 20:42:56.303075,t,f,1,f,tencentcloud-sdk-live-3.0.1198,"---
- Apache-2.0
",123904,"--- []
",>= 0,Whgeo1DbXkXCvtSveocMEWb/Pwob3oSbHX/EhYrddRQ=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-live""",>= 0,,8d34e2bd8319f8a7d7987384ba4b05d7,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-live-3.0.1198,ZPSiPstibO31mpmUUE1YWZzyA42cupZ7cKuR9l+k1/M=
1950033,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service PTS.",3.0.1198,208112,2026-01-07 00:00:00,2026-01-07 20:43:02.087364,Tencent Cloud SDK for Ruby - PTS,ruby,2026-01-07 20:43:00.556937,t,f,0,t,tencentcloud-sdk-pts-3.0.1198,"---
- Apache-2.0
",35328,"--- []
",>= 0,oJqYGZTjfNJjgZciPYKxwTgVS5WZrf+YSOY20SiNRQc=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-pts""",>= 0,,5168e6b80596d8a20b30c3cc243ff778,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-pts-3.0.1198,A5um0RCGKZvAtuVITp+fKdsY6Nl2iI2XgE3/JBYZNgM=
1950034,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service SCF.",3.0.1198,203711,2026-01-07 00:00:00,2026-01-07 20:43:05.530001,Tencent Cloud SDK for Ruby - SCF,ruby,2026-01-07 20:43:03.94447,t,f,0,t,tencentcloud-sdk-scf-3.0.1198,"---
- Apache-2.0
",47616,"--- []
",>= 0,Bu4m1Ral0t+xf2VjNqKKkbRLuFv7R3j8I9OlElArWG8=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-scf""",>= 0,,c044128c1d9496c7521548553cc45f0c,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-scf-3.0.1198,qZsC9E5reWJp9wA+i7lXG3vN7dVgOj7RGQx5ndJ5rUQ=
1950035,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service TCSS.",3.0.1198,204303,2026-01-07 00:00:00,2026-01-07 20:43:11.440513,Tencent Cloud SDK for Ruby - TCSS,ruby,2026-01-07 20:43:07.899821,t,f,0,t,tencentcloud-sdk-tcss-3.0.1198,"---
- Apache-2.0
",181248,"--- []
",>= 0,GI6dkfch1P29l5De6X4I7EhmYbbo5qKxjZH0BU5jAuc=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-tcss""",>= 0,,e7e628237f4e22fbd4715526a0b15599,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-tcss-3.0.1198,ePxmZUK7Lf79uGJeaPjzsDGtE6zqWDlpMgFD/TrzZX4=
1950036,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service TIONE.",3.0.1198,203831,2026-01-07 00:00:00,2026-01-07 20:43:18.326871,Tencent Cloud SDK for Ruby - TIONE,ruby,2026-01-07 20:43:15.876394,t,f,0,t,tencentcloud-sdk-tione-3.0.1198,"---
- Apache-2.0
",90112,"--- []
",>= 0,E+YjMduls12PRLxG3F0/y6ZVDU2MZorsNsV7iknPMu4=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-tione""",>= 0,,c78f03e67502d50ed36b42243ae0a913,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-tione-3.0.1198,iv01bIPDTjwpCN3i3NZw30DdVvJamZ4LopxB4Qf1O8c=
1950037,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service TRTC.",3.0.1198,201821,2026-01-07 00:00:00,2026-01-07 20:43:23.736205,Tencent Cloud SDK for Ruby - TRTC,ruby,2026-01-07 20:43:20.474608,t,f,0,t,tencentcloud-sdk-trtc-3.0.1198,"---
- Apache-2.0
",75776,"--- []
",>= 0,DF1NZoKYPN6cqfvhw/56OWG2cZldDaVaA/mn4AuYrX4=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-trtc""",>= 0,,772baa77b8eea59b183f59670542411d,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-trtc-3.0.1198,asHDGeQJJ9QOgZ8FAmiPyM2uzEzJlIDtJesS8MPJ3cM=
1950038,Tencent Cloud,"Tencent Cloud Ruby SDK is the official software development kit, which allows Ruby developers to write software that makes use of Tencent Cloud service VOD.",3.0.1198,203771,2026-01-07 00:00:00,2026-01-07 20:43:28.276075,Tencent Cloud SDK for Ruby - VOD,ruby,2026-01-07 20:43:25.985792,t,f,2,f,tencentcloud-sdk-vod-3.0.1198,"---
- Apache-2.0
",239616,"--- []
",>= 0,D1sb1zQGfhzyi/wjcdPZyLOx+RumwATShB/hFHdB0TY=,"""changelog_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/TencentCloud/tencentcloud-sdk-ruby/tencentcloud-sdk-vod""",>= 0,,fb5dde9ff206b4767a951fcd74b0f502,,150749,3.0.1198,,160719,ruby,tencentcloud-sdk-vod-3.0.1198,y/6lFMvPtLVAl3ebXGagk6VN9opVnrjcSfZZs3Tflqk=
1950039,"Jim Gay, Savannah Moore",Code supporting deployments.,0.2.22,231740,1980-01-02 00:00:00,2026-01-07 20:48:56.876027,Tasks for discharging an application for deployment.,ruby,2026-01-07 20:48:56.159481,t,f,0,t,discharger-0.2.22,"--- []
",23552,"--- []
",>= 0,KrKv1kJdDRWODmK9hdPcdkmsamowCF8tvoufb909Z/4=,"""homepage_uri""=>""https://github.com/SOFware/discharger"", ""changelog_uri""=>""https://github.com/SOFware/discharger/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/SOFware/discharger.git""",>= 0,,fb1726d81c0e681267518825647744c4,,,0.2.22,,248214,ruby,discharger-0.2.22,kvOAtbkL0pxMRr3V939NBcOrhXHI9wnjUhT32PhSGJk=
1950040,Dylan Player,"A comprehensive Ruby client for the OpenRouter API, providing access to hundreds of AI models through a unified interface.",0.1.3,239088,2026-01-07 00:00:00,2026-01-07 20:50:25.427763,Ruby client for OpenRouter API.,ruby,2026-01-07 20:50:24.84325,t,f,0,t,openrouter_client-0.1.3,"---
- MIT
",23552,"--- []
",>= 3.3.0,qkjx0SMU5heV/dYurapDR+9KMvfZjwqAq52LQZ6bQ6w=,"""homepage_uri""=>""https://github.com/851-labs/openrouter"", ""changelog_uri""=>""https://github.com/851-labs/openrouter/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/851-labs/openrouter"", ""allowed_push_host""=>""https://rubygems.org"", ""rubygems_mfa_required""=>""true""",>= 0,,8bc110f5e656f47aa76728b15976df1b,,200346,0.1.3,,232521,ruby,openrouter_client-0.1.3,uAh/9cq5EG194+xfgM897oXylOkjlY2zeAjyuSvtKlo=
1950041,0day Inc.,https://github.com/0dayinc/pwn/README.md,0.5.530,205621,1980-01-02 00:00:00,2026-01-07 21:04:43.480415,Automated Security Testing for CI/CD Pipelines & Beyond,ruby,2026-01-07 21:04:39.218359,t,f,0,t,pwn-0.5.530,"---
- MIT
",3345920,"--- []
",>= 3.3.0,B6IHdUckpelPlbPc9I2f4yEnIXjfKQyuyblf1L+o5RA=,"""funding_uri""=>""https://github.com/sponsors/0dayInc"", ""rubygems_mfa_required""=>""true""",>= 0,,00edba5088a7f3f3db9e01b25e0c9e2e,,61702,0.5.530,,246575,ruby,pwn-0.5.530,Sy0dE17l6T+wab7BokCRx4EUZX2ExBfyDHPrg5SKU40=
1950042,Daniel Orner,,2.3.0.pre.beta2,185736,1980-01-02 00:00:00,2026-01-07 21:13:46.441928,Kafka libraries for Ruby.,ruby,2026-01-07 21:13:45.152265,t,t,2,f,deimos-ruby-2.3.0.pre.beta2,"---
- Apache-2.0
",265216,"--- []
",>= 0,fW7VsUr27SFefB842ZM+ldRz7FEwsoXEkNOJFuCE4JM=,"""rubygems_mfa_required""=>""true""",>= 0,,3413ba8e5829735c1be594a61589725d,,,2.3.pre.beta.2,,248215,ruby,deimos-ruby-2.3.0.pre.beta2,QiG+oCAe0ZUJzk3USnOjq2bAUSAvptpM9huOeM9uTIo=
1950043,Dmytro Shteflyuk,Search Engine Optimization (SEO) plugin for Ruby on Rails applications.,2.22.3,23125,2026-01-07 00:00:00,2026-01-07 21:25:02.301207,Collection of SEO helpers for Ruby on Rails.,ruby,2026-01-07 21:25:01.297981,t,f,0,t,meta-tags-2.22.3,"---
- MIT
",37376,"--- []
",>= 3.0.0,QerVQ3FAhpcXy91lnMbxyqPkmLPnSwPtY1A7WzjtUE8=,"""homepage_uri""=>""https://github.com/kpumuk/meta-tags/"", ""changelog_uri""=>""https://github.com/kpumuk/meta-tags/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/kpumuk/meta-tags/issues/"", ""source_code_uri""=>""https://github.com/kpumuk/meta-tags/"", ""documentation_uri""=>""https://rubydoc.info/github/kpumuk/meta-tags/"", ""rubygems_mfa_required""=>""true""",>= 0,,d18fec039f09049afb06291b99bf1674,,,2.22.3,"-----BEGIN CERTIFICATE-----
MIIDcDCCAligAwIBAgIBATANBgkqhkiG9w0BAQsFADA/MQ8wDQYDVQQDDAZrcHVt
dWsxFjAUBgoJkiaJk/IsZAEZFgZrcHVtdWsxFDASBgoJkiaJk/IsZAEZFgRpbmZv
MB4XDTI1MDkyOTE1MDM1M1oXDTI2MDkyOTE1MDM1M1owPzEPMA0GA1UEAwwGa3B1
bXVrMRYwFAYKCZImiZPyLGQBGRYGa3B1bXVrMRQwEgYKCZImiZPyLGQBGRYEaW5m
bzCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALw2YroZc+IT+rs8NuPu
c13DelrxrpAgPEu1zuRb3l7WaHRNWA4TyS8Z6Aa1G2O+FdUZNMW1n7IwP/QMJ9Mz
ahRBiTmhik5kasJ9s0h1lq5/hZiycm0o5OtGioUzCkvk+UEMpzMHbLmVSZCzYciy
NDRDbXB0rLLu1eJk+gKgn6Qf5vj93h1w28BdWdaA7YegtbmipZ+pjmzCQAfPActT
6uXHG4dSo7Lz9jiFRI5dUizFbGXcRqkQ2b5AB8FFmfcvbqERvzQKBICnybjsKP0N
pJ3vGgO2sh5GvJFOPk1Vlur2nX9ZFznPEP1CEAQ+NFrmKRt355Z5sgOkAojSGnIL
/1sCAwEAAaN3MHUwCQYDVR0TBAIwADALBgNVHQ8EBAMCBLAwHQYDVR0OBBYEFPa4
VFc1YOlV1u/7EGTwMCAk8YE9MB0GA1UdEQQWMBSBEmtwdW11a0BrcHVtdWsuaW5m
bzAdBgNVHRIEFjAUgRJrcHVtdWtAa3B1bXVrLmluZm8wDQYJKoZIhvcNAQELBQAD
ggEBAFz/6+efHFEomTCA8V/eMpzaMkbj04cTmFxm28KiUO1F4vgbSIBx0bsMoJkH
KI956sPVVJMykwOdDUhRWBrHOVTBCGdkYWdb38KQKfwtkdGd8b/Afrxs5GuPME9r
TdfDc1aXCAPdLCajhpmuzfa1g8/W7ORdxwNQidYSSPJ5OvcAGSfxTHJsFseHjrBK
9hdoXZgqc4a5defxoOZFD9Im9AUwFqwR8njCBST6FbCGmHIYNHj2hxbwrU/1I2Kg
pPzkBOwQl2p1ykAEUe7cwoqJcO+1rPeTHjudNqhOfc3VnMA8A7uXOkTtYNVhvApn
oW4hE/8SnZkQm8jzdi0iX9nWxo8=
-----END CERTIFICATE-----
",248216,ruby,meta-tags-2.22.3,of4fmrUCuUxnENiWlXJ74sarscqHhlieqyKXYc4wnA8=
1950044,Duncan Robertson,"rqrcode_core is a Ruby library for encoding QR Codes. The simple
interface (with no runtime dependencies) allows you to create QR Code data structures.
",2.1.0,184897,1980-01-02 00:00:00,2026-01-07 21:28:35.86184,A library to encode QR Codes,ruby,2026-01-07 21:28:35.246101,t,f,0,t,rqrcode_core-2.1.0,"---
- MIT
",18944,"--- []
",>= 3.2,8wO4XficG4/F7o3BmAjJ3EMw5jKbZg2Z1KjLs2yhMFE=,"""changelog_uri""=>""https://github.com/whomwah/rqrcode_core/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/whomwah/rqrcode_core/issues""",>= 0,,c785f526ad5f587013a5d144fbcf275b,,934,2.1,,167730,ruby,rqrcode_core-2.1.0,v3GsdmtXsGVwJ+8yPfuM2AI+fYw16caW+fFKEfMbLxI=
1950045,justinsoong,Authsignal is a passwordless authentication/multifactor authentication with modern factors like passkeys,5.2.2,207974,2026-01-07 00:00:00,2026-01-07 21:29:58.797779,The Authsignal ruby server side signal API.,ruby,2026-01-07 21:29:58.093868,t,f,2,f,authsignal-ruby-5.2.2,"---
- MIT
",11264,"--- []
",>= 2.6.0,ckRKONldyeuxYMGsU3nSsSMZBrEJoGNPpf1irWXn1s8=,"""homepage_uri""=>""https://www.authsignal.com"", ""source_code_uri""=>""https://github.com/authsignal/authsignal-ruby""",>= 0,,9e32f9ea07b17b45e8e6035c4f83f896,,170675,5.2.2,,180941,ruby,authsignal-ruby-5.2.2,n1YYN3blWZIo1VYAmuorBKhyxv9j40D6YSyTmxp3/fY=
1950046,Increase,,1.174.0,211520,2026-01-07 00:00:00,2026-01-07 21:30:18.646689,Ruby library to access the Increase API,ruby,2026-01-07 21:30:17.634941,t,f,1,f,increase-1.174.0,"--- []
",1273344,"--- []
",>= 3.2.0,se8D29XVYaUat/YplPsBOhPKdRhtihuqY1U86A2uzVU=,"""homepage_uri""=>""https://gemdocs.org/gems/increase"", ""source_code_uri""=>""https://github.com/Increase/increase-ruby"", ""rubygems_mfa_required""=>""false""",>= 0,,b2f935115af561ab0d168c19fece8bc6,,231623,1.174,,237829,ruby,increase-1.174.0,9EJWeqzNEemjZkNhvvPLWzSwbwbRCnwAzKLqhky2r3Q=
1950047,Andrew Nesbitt,,15.1.1,238977,1980-01-02 00:00:00,2026-01-07 21:48:24.479796,Find and parse manifests,ruby,2026-01-07 21:48:23.838911,t,f,1,f,ecosystems-bibliothecary-15.1.1,"---
- AGPL-3.0
",64512,"--- []
",>= 3.4.0,2MUVvs3OAbgWFr/xHOvpS3lfeg6YOIOhEcodFUoHdNo=,"""rubygems_mfa_required""=>""true""",>= 0,,83d2fb120156e19e92e41e4e306446d9,,44939,15.1.1,,229518,ruby,ecosystems-bibliothecary-15.1.1,2zE7D7Yfg4rvqtYTP+QcgG7cePHTupLXNKeZmDI4/dk=
1950048,files.com,The Files.com Ruby client.,1.1.450,189023,2026-01-07 00:00:00,2026-01-07 21:53:29.278658,Files.com Ruby client.,ruby,2026-01-07 21:53:26.888603,t,f,27,f,files.com-1.1.450,"---
- MIT
",249344,"--- []
",>= 2.7,eU4Y9BUVpGXHPrkhzoPskCWJDtyxXXsfhS2NKDfkyKQ=,"",>= 0,,ef6c2429051cbd6d489228cf83de1301,,143477,1.1.450,,142628,ruby,files.com-1.1.450,A6/Y5nGtcESu4NNvE39G/y9OVl4eocz/DZgeUnsyT0M=
1950049,xbill,Exposes Firestore operations (inventory management) as MCP tools over stdio.,0.1.0,239115,1980-01-02 00:00:00,2026-01-07 22:04:15.374989,A Model Context Protocol (MCP) server for Google Cloud Firestore.,ruby,2026-01-07 22:04:14.498476,t,f,1,f,firestore-mcp-server-0.1.0,"---
- MIT
",9728,"--- []
",>= 3.1.0,KtAsxtIiF+A3NFYFH+v11fowbj1C3oiMUcSNIkLnfLc=,"""homepage_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server"", ""bug_tracker_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server/issues"", ""source_code_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server"", ""rubygems_mfa_required""=>""true""",>= 0,,a6d6ce03e78ac857793d27713bc59108,,240591,0.1,,247991,ruby,firestore-mcp-server-0.1.0,L9vRCJ1QpALTTkwGdHPzqWzrx+jDSXT4fBWEPqmNH84=
1950050,Andrew Nesbitt,,15.1.2,142438,2026-01-07 00:00:00,2026-01-07 22:13:47.056372,Find and parse manifests,ruby,2026-01-07 22:13:45.898897,t,f,0,t,bibliothecary-15.1.2,"---
- AGPL-3.0
",69632,"--- []
",>= 3.2.0,ZcAjzbAUAF8c+aRgg2LTHta4f1pcf0wQ198UdjIADJI=,"""rubygems_mfa_required""=>""true""",>= 0,,b3b43770973ac5f49e6a727327de2cd9,,65159,15.1.2,,168153,ruby,bibliothecary-15.1.2,4bNUy5+Uo28mXpkE0Dwhzb6C8a0Ya4LBYZS2BmrFyzk=
1950051,xbill,Exposes Firestore operations (inventory management) as MCP tools over stdio.,0.1.1,239115,1980-01-02 00:00:00,2026-01-07 22:15:45.009619,A Model Context Protocol (MCP) server for Google Cloud Firestore.,ruby,2026-01-07 22:15:44.387069,t,f,0,t,firestore-mcp-server-0.1.1,"---
- MIT
",10240,"--- []
",>= 3.1.0,pAwCk1C806MMoslN6hBrLg17/X9ikkE6fMg8k68Hj0I=,"""homepage_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server"", ""bug_tracker_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server/issues"", ""source_code_uri""=>""https://github.com/xbill9/gemini-cli-codeassist/firestore-mcp-server"", ""rubygems_mfa_required""=>""true""",>= 0,,29ceefca79cad84e82a1a3db6affb49e,,240591,0.1.1,,247991,ruby,firestore-mcp-server-0.1.1,RzaKN1GTQtPOl6eZGg6fAreRS0N7KF1jhW+cAAzXRbM=
1950052,"Power UX, Power Devs",Playbook UI is built out in Ruby View Components and React Components. Playbook takes a modern design approach and applies it in a way that makes it easy to support bleeding edge or legacy systems.,15.7.0.pre.alpha.play270013399,184070,2026-01-07 00:00:00,2026-01-07 22:20:35.823083,Playbook Design System,ruby,2026-01-07 22:20:32.058834,t,t,9,f,playbook_ui-15.7.0.pre.alpha.play270013399,"---
- ISC
",1573888,"--- []
",>= 0,ogiW1Ufkvpccs0Xo3olvb2jvey9nWoNFMg6e/bcK4T8=,"",>= 0,,9bdf581944fe0ea576e9bd55a20cf768,,169274,15.7.pre.alpha.play.270013399,,235337,ruby,playbook_ui-15.7.0.pre.alpha.play270013399,b9Zy+E+qyjKWoyXhgFE0BDtzH2MVuhjb4AHZ5m3Gjfo=
1950053,"Power UX, Power Devs",Display all the components from Playbook UI inside your own system.,15.7.0.pre.alpha.play270013399,212437,2026-01-07 00:00:00,2026-01-07 22:20:39.393343,Playbook Design System Docs,ruby,2026-01-07 22:20:36.403735,t,t,9,f,playbook_ui_docs-15.7.0.pre.alpha.play270013399,"---
- ISC
",459776,"--- []
",>= 0,TmJ0Y4dbBUoC4ffgHhgWVE+0CnA16Ot5kz/yLAqFn2s=,"",>= 0,,dd27b25aa6ae29228f0386bf476310d2,,169274,15.7.pre.alpha.play.270013399,,235337,ruby,playbook_ui_docs-15.7.0.pre.alpha.play270013399,+9zqEXWXhtl2YphBNX+I6hOF/iIKGKO5Fi51ZaNN39g=
1950054,Germán Alberto Giménez Silva,"High-performance native Ruby bindings to libgd for image generation, drawing, filters, alpha blending, and transformations.",0.1.7,238993,2026-01-07 00:00:00,2026-01-07 22:26:20.203251,Native Ruby bindings for libgd,ruby,2026-01-07 22:26:19.573959,t,f,4,f,ruby-libgd-0.1.7,"---
- MIT
",2204672,"--- []
",>= 3.0,1qkPcYs2MhPyn6WZVkm9e2SXAoLsBevcTxMQWOf0qUo=,"",>= 0,,cf7bbede12593a0ab47aebb792e84c8d,,231466,0.1.7,,248217,ruby,ruby-libgd-0.1.7,EXSs31pgrplb2ksgpXXfTypMFJ9EYY9c0b+GLWUdIZU=
1950055,Amplitude,Amplitude Experiment Ruby Server SDK,1.9.0,206588,2026-01-07 00:00:00,2026-01-07 22:27:03.635618,Amplitude Experiment Ruby Server SDK,ruby,2026-01-07 22:27:03.040531,t,f,0,t,amplitude-experiment-1.9.0,"---
- MIT
",35328,"--- []
",>= 2.0,hUrQ1/7v6cO+eES+shhDYKWlTN4iQRtbjiecGUIU80o=,"""rubygems_mfa_required""=>""false""",>= 0,,269871eb5ca05974413b18bfe64b1646,,168521,1.9,,165128,ruby,amplitude-experiment-1.9.0,M8eoPh0T2IEy+U5G6aMOXt76eEq9/K7Ucrq5ayaBf7s=
1950056,Mario Alberto Chávez,"ERB, TailwindCSS, and StimulusJS UI components based on Shadcn/UI.",0.3.0,233530,1980-01-02 00:00:00,2026-01-07 22:31:30.111117,"ERB, TailwindCSS, and StimulusJS UI components based on Shadcn/UI.",ruby,2026-01-07 22:31:29.502618,t,f,0,t,maquina-components-0.3.0,"---
- MIT
",61440,"--- []
",>= 0,HPVxpjM5Sxu27x+tc1/9DF5U0cTWycFl9uGywco3eWk=,"""homepage_uri""=>""https://maquina.app"", ""changelog_uri""=>""https://github.com/maquina-app/maquina_components"", ""source_code_uri""=>""https://github.com/maquina-app/maquina_components""",>= 0,,4cd0c0e46b3686f85e828ffe44e53588,,50681,0.3,,176066,ruby,maquina-components-0.3.0,2y0dIJTfFm88/7bD3DFTmft1Ato9gTonENU0GWPpW0E=
1950057,An Pham,Rake task generator for managing multi-language workspaces.,0.6.9,232471,1980-01-02 00:00:00,2026-01-07 22:38:57.264001,Rake task generator for managing multi-language workspaces.,ruby,2026-01-07 22:38:55.963963,t,f,1,f,squared-0.6.9,"---
- BSD-3-Clause
",150016,"--- []
",>= 2.5.0,D4uJbRSEHsCro9GgSv7LYt/U4RRWe+8NszaxzS+rw/A=,"""homepage_uri""=>""https://github.com/anpham6/squared-ruby"", ""source_code_uri""=>""https://github.com/anpham6/squared-ruby"", ""documentation_uri""=>""https://squared.readthedocs.io""",>= 0,,0163057b0161e304dea2ef0246ce89aa,,203736,0.6.9,,246708,ruby,squared-0.6.9,50tHqJ9e7VgjGXApDc+sg1MAkDLRAb6M15yM4alyK34=
1950058,"John Backus, Ian MacLeod, Nils Gemeinhardt","Code style checking for RSpec files.
A plugin for the RuboCop code style enforcing & linting tool.
",3.9.0,91907,1980-01-02 00:00:00,2026-01-07 22:52:03.490158,Code style checking for RSpec files,ruby,2026-01-07 22:52:02.514534,t,f,0,t,rubocop-rspec-3.9.0,"---
- MIT
",93696,"--- []
",>= 2.7.0,j6cKNhlAgjfXia7s+5vu9AV2rMhVFz5gk51jMy/bVeI=,"""changelog_uri""=>""https://github.com/rubocop/rubocop-rspec/blob/master/CHANGELOG.md"", ""documentation_uri""=>""https://docs.rubocop.org/rubocop-rspec/"", ""rubygems_mfa_required""=>""true"", ""default_lint_roller_plugin""=>""RuboCop::RSpec::Plugin""",>= 0,,b147fce64db2261a0eec33c18ed8f8e0,,,3.9,,248218,ruby,rubocop-rspec-3.9.0,zQp1rSuLBQss1imYH+6ApQ7jjGuuRsRjMFBqOlSaKmI=
